UniprotID_1,UniprotID_2
O60603,Q9NR96
O60603,Q9NYK1
O60603,O60602
O60603,Q9H0E2
O60603,Q9Y2C9
O60603,Q99836
O60603,Q15399
O60603,Q86XR7
P51617,Q9Y6K9
P51617,O15111
P51617,Q13158
P51617,P07900
P51617,P11215
P51617,Q6IA17
P51617,P01112
P51617,P59046
P51617,P63165
P51617,Q9Y616
P51617,O43187
P51617,O43353
P51617,Q5VVH5
P51617,O14920
P51617,Q9BUZ4
P51617,Q13501
P51617,O43318
P51617,Q9NPH3
P51617,Q9H4G4
P51617,P58753
P51617,Q8N2H9
P51617,Q9HAT8
P51617,Q9Y4K3
P51617,Q96FA3
P51617,P40763
P51617,P51617
P51617,O60603
P51617,O00206
P51617,Q96CG3
P51617,Q9H0E2
P51617,Q9NYJ8
P51617,Q15750
P51617,Q9NWZ3
P51617,Q99836
P51617,Q92985
Q9UM11,Q13042
Q9UM11,Q9UJX4
Q9UM11,Q9UJX5
Q9UM11,Q9UJX6
Q9UM11,Q9UM13
Q9UM11,Q9H1A4
Q9UM11,Q9UJX2
Q9UM11,P30260
O60729,P10275
O60729,O43524
O60729,P30307
O60729,P30305
O60729,P30304
O60729,Q13309
O60729,Q8IXJ6
O60729,P04637
O60729,P25054
O60729,Q99618
O60729,Q16659
O60729,Q9NQR1
O60729,Q9UM11
Q9BX63,P54132
Q9BX63,P38398
P52292,O96017
P52292,P10914
P52630,O00429
P52630,P42224
P52630,Q00978
O60244,P52630
Q9H816,Q96NY9
Q9H816,Q15554
P0DMV8,P04637
P0DMV8,O00206
P0DMV8,Q9HC29
P0DMV8,P04150
P0DMV8,Q8NFG4
P0DMV8,P22413
P0DMV8,O95831
P0DMV8,O14727
P0DMV8,Q9H816
P51955,Q5T7B8
P51955,Q96CN5
P51955,P04637
P51955,P06748
P51955,Q92997
P51955,O15360
P51955,P62136
P51955,P36873
P51955,P51955
P51955,Q8NG66
P51955,P35222
P51955,Q9BV73
P51955,O14777
P51955,Q8N137
P51955,Q5FBB7
P23528,P67775
P23528,P60709
P23528,Q8WYL5
P23528,Q15569
P23528,P53667
P23528,P68032
Q5VT25,P26038
Q5VT25,Q9UQ35
Q5VT25,P12931
Q5VT25,P14778
Q5VT25,P33076
Q5VT25,P30305
Q5VT25,Q92974
Q5VT25,O14950
Q5VT25,Q9BZL4
Q5VT25,P10916
Q5VT25,Q5VT25
Q5VT25,P24844
Q5VT25,P53671
Q5VT25,P53667
P53671,P53667
P53671,P53671
P53671,P60981
P53671,P23528
Q9Y281,P68032
P53667,P60981
P53667,P50281
P53667,P53667
P53667,P49023
P53667,Q8WYL5
P53667,Q13153
P53667,Q13464
P53667,P23528
P53667,Q9Y281
O14578,P10070
O14578,P24844
Q9UKI8,Q9UKI8
Q9UKI8,P68431
Q9UKI8,Q96PY6
Q9UKI8,Q99638
P63146,P35222
P43246,P54132
P43246,Q13535
P54278,O15350
P40692,P54278
Q9BVW5,Q9UNS1
Q9BVW5,P33991
Q9BVW5,P27694
Q14207,Q9BQA5
P67809,P67809
P67809,Q969S2
P27540,Q9GZT9
P27540,Q9H6Z9
P27540,P35869
P27540,P04798
P39748,P27695
P33552,Q02224
Q9BQA5,Q13315
Q9BQA5,P62805
Q9BQA5,P33552
Q9BQA5,P78527
Q9BXL7,Q9Y6K9
Q9BXL7,O95999
Q9BXL7,Q9UDY8
Q04759,P35241
Q04759,P68431
Q04759,P15311
Q04759,P10588
Q04759,P14151
Q04759,Q9NSE2
Q04759,Q09472
Q04759,Q8TAE6
Q04759,O75616
Q04759,Q9Y2H0
Q04759,Q9Y2V2
Q04759,P09525
Q04759,P41594
Q04759,O60341
Q04759,P01730
Q04759,Q96JZ2
Q04759,P28482
Q04759,P27361
Q04759,P45983
Q04759,O94992
Q04759,P35869
Q04759,P21731
Q04759,Q92934
Q04759,O14920
Q04759,O15111
Q04759,O95267
Q04759,Q13191
Q04759,P35236
Q04759,Q15052
Q04759,O43516
Q04759,Q9UEW8
Q04759,Q3V6T2
Q04759,O14974
Q04759,P35568
Q04759,P15407
Q04759,Q8IV61
Q04759,P06239
Q04759,Q9Y4G8
Q04759,O15530
Q04759,P26038
Q04759,Q00613
Q04759,P32942
Q04759,Q5JVS0
Q04759,Q04759
Q04759,P29474
Q04759,O43318
Q04759,Q9BXL7
P55316,Q12778
Q9H6I2,P35222
Q9H6I2,Q9NQB0
Q06945,P35222
Q06945,Q9NQB0
Q14994,P19793
Q14994,Q12778
P06401,P06401
P06401,Q9UD71
P06401,O43524
P06401,P24941
P06401,P03372
P06401,Q12778
Q06330,Q96JK9
Q06330,P23759
Q06330,P52657
Q06330,Q8IZL2
Q06330,Q14469
Q06330,Q86X95
Q06330,Q9Y618
Q9NQB0,Q02363
Q9BX66,P04049
Q9BX66,P06213
Q9BX66,P22681
O75376,Q07869
O75376,P03372
O75376,P41182
O75376,O15379
O75376,Q06330
O75376,P37231
P17181,P17181
P17181,P15260
P17181,P29597
P17181,P23458
O60346,P10275
O60346,P04049
O60346,O43524
O60346,P05412
O60346,P05771
O60346,P17252
O60346,Q13043
O60346,P23443
O60346,Q9Y243
O60346,P31751
O60346,P31749
Q9HCK8,P35222
Q13569,Q13569
Q13569,P03372
Q13569,P43699
Q13569,Q92793
Q13569,P04150
Q13569,P06401
Q13569,P10275
O15360,O15360
Q96L91,P38936
Q96L91,P0DMV9
Q96L91,O15360
Q96L91,Q92993
Q9UJU2,Q99697
Q9UJU2,Q9UJU2
Q9UJU2,P47902
Q9UJU2,O75030
Q9UJU2,Q04724
Q9UJU2,P35222
Q9GZX5,P38398
Q9GZX5,Q13263
P55854,P35712
P55854,P49715
P55854,P09874
Q969S8,Q13263
Q9P0U3,Q16665
Q9P0U3,Q13263
P63279,P10275
P63279,P04637
P63279,P10242
P63279,P63279
P63279,Q9UER7
P63279,O00327
P63279,Q02447
P63279,Q92754
P63279,Q92481
P63279,Q13547
P63279,Q03933
P63279,P27540
P63279,Q13485
P63279,P35712
P63279,P58012
P63279,O75030
P63279,P41161
P63279,Q6DJT9
P63279,P37231
P63279,Q96RL1
P63279,P46060
P63279,P63165
P63279,Q06945
P63279,Q13263
O00311,P19338
O00311,P11388
O00311,P55081
O00311,P06748
O00311,Q8NFT6
O00311,P25205
O00311,Q9UBU7
O00311,Q13148
O00311,Q9HAW4
O00311,P33991
O00311,P33993
O00311,Q9NS91
O00311,O75475
O00311,Q5FWF5
O00311,P49736
Q6P2H3,P49736
O96019,Q13315
Q15843,Q8TBC4
Q15843,Q13620
Q15843,Q9UK80
Q15843,Q13619
Q15843,Q13617
Q13330,Q13352
Q13330,P38398
Q13330,P03372
Q00266,Q02763
Q00266,P38398
Q00266,P03372
P12956,P78527
P12956,Q07812
Q9Y5K5,P84022
Q9Y5K5,Q15796
Q9Y5K5,P36897
Q9Y5K5,O15105
Q16186,Q9Y5K5
P55209,P06899
Q9NZJ0,P12004
Q9NZJ0,P38936
Q9NZJ0,Q9NQR1
Q9NZJ0,Q13619
P05114,Q92831
P05114,Q86U86
P05114,Q13315
Q07889,P27986
Q07889,Q13480
Q07889,P63000
Q07889,P29353
Q07889,P01116
Q07889,P01111
Q07889,P01112
Q07889,P28482
Q07889,P62993
Q8NEM0,Q01094
Q8NEM0,P51587
Q8NEM0,Q8TAQ2
Q7Z5K2,O60216
Q8IYD8,Q92547
Q8IYD8,Q9NPI8
Q9BTP7,Q8IYD8
P54132,Q14191
P54132,P39748
P54132,P04637
P54132,Q13111
P54132,Q9BXW9
P49959,P51587
P49959,Q9BXW9
P49959,O60934
P49959,Q13315
Q99873,Q99683
Q99873,P48552
Q99873,P42224
Q99873,P22626
Q99873,P09651
Q99873,O00267
Q99873,O75925
Q99873,Q07666
Q99873,P03372
Q99873,Q92804
Q99873,P62633
Q99873,Q5VWX1
Q99873,Q13873
Q99873,O43541
Q99873,P49959
P53779,P55957
P53779,P32121
P53779,P19419
P53779,Q9Y6W6
P53779,P53779
P53779,P42771
P53779,P17535
P53779,Q16600
P53779,Q07820
P53779,Q06481
P53779,P29353
P53779,P10636
P53779,Q7Z3T8
P53779,Q15007
P53779,Q96K76
P53779,Q9Y2K6
P53779,Q9UGU0
P53779,Q16559
P53779,Q5VWG9
P53779,P17600
P53779,Q96A49
P53779,Q9BXP5
P53779,Q9UQ35
P53779,Q01082
P53779,Q13424
P53779,O15079
P53779,P19634
P53779,P19793
P53779,Q9NQC3
P53779,P23443
P53779,Q9BWH6
P53779,Q8N1G1
P53779,P78332
P53779,Q14498
P53779,Q9NS91
P53779,Q9NY27
P53779,Q13136
P53779,Q15149
P53779,Q9C0D0
P53779,Q9NTI5
P53779,Q9Y5K3
P53779,P49585
P53779,Q13415
P53779,P35658
P53779,Q96G61
P53779,Q12857
P53779,Q12968
P53779,Q13469
P53779,Q9GZM8
P53779,O43639
P53779,P55209
P53779,P15172
P53779,Q13875
P53779,Q9UMN6
P53779,O14686
P53779,Q02078
P53779,Q9GZU1
P53779,Q7KZI7
P53779,P49137
P53779,Q9UQF2
P53779,P27816
P53779,P20700
P53779,P42702
P53779,O60333
P53779,Q13303
P53779,Q15811
P53779,P46940
P53779,Q92598
P53779,Q00613
P53779,P17096
P53779,P13807
P53779,Q9UKN8
P53779,Q12849
P53779,P41594
P53779,P14136
P53779,Q9UBS5
P53779,O95684
P53779,Q8IYI6
P53779,P42566
P53779,Q9UBC2
P53779,P41970
P53779,Q13541
P53779,P23588
P53779,P19525
P53779,Q9NPF5
P53779,P02489
P53779,P46109
P53779,P38432
P53779,O75128
P53779,P17676
P53779,Q14004
P53779,Q12834
P53779,Q13042
P53779,Q16204
P53779,Q6W2J9
P53779,P10415
P53779,P48634
P53779,Q76L83
P53779,Q8IWW6
P53779,Q9UJX6
P53779,P49418
P53779,P35611
P53779,O60282
P53779,P31751
P53779,Q92934
P53779,P04150
P53779,O60239
P53779,P38936
P53779,P01106
P53779,P84022
P53779,P16949
P53779,P31947
P53779,O95644
P53779,Q07817
P53779,Q9NR28
P53779,P30307
P53779,P04637
P53779,Q5JR12
P53779,P54259
P53779,P15336
P53779,P35222
P53779,P98177
P53779,A8MYZ6
P53779,Q12778
P53779,O43524
P53779,Q93045
P53779,Q15750
P53779,P05067
P53779,P61978
P53779,P63104
P53779,O43521
P53779,P05412
P53779,Q9UPT6
P53779,P45985
Q9NRW4,P40763
Q9NRW4,P02686
Q9NRW4,Q16539
Q9NRW4,P28482
Q9NRW4,P03372
Q9NRW4,P45983
Q9NRW4,P53779
O15503,Q12770
O15503,Q8NC51
Q13233,Q16539
Q13233,P46531
Q13233,Q8NHW3
Q13233,P04049
Q13233,P63279
Q13233,P61962
Q13233,P62277
Q13233,P36578
Q13233,P62888
Q13233,P08238
Q13233,P07900
Q13233,Q13451
Q13233,Q16543
Q13233,P62993
Q13233,P78362
Q13233,Q13233
Q13233,P15036
Q13233,Q16584
Q13233,P84022
Q13233,Q12968
Q13233,P25963
Q13233,P46734
Q13233,Q02750
Q13233,Q13158
Q13233,Q12933
Q13233,P52564
Q13233,Q6UUV9
Q13233,P40763
Q13233,O15111
Q13233,O14920
Q13233,P54764
Q13233,P45983
Q13233,P36507
Q13233,P28482
Q13233,Q15796
Q13233,P26651
Q13233,P27361
Q13233,O14733
Q13233,P45985
Q92585,P24863
Q92585,Q9UM47
Q92585,Q04721
Q92585,P04637
Q92585,Q09472
Q92585,P62805
Q92585,P68431
Q92585,P49336
Q92585,O60563
Q92585,P35222
Q92585,Q99466
Q92585,P46531
Q92585,Q06413
Q92585,Q06330
Q9Y618,P03372
Q9Y618,Q96T58
Q9Y618,P41182
Q9Y618,P10275
Q9Y618,P06401
Q9Y618,Q13573
Q9Y618,Q9C0J9
Q9Y618,Q13363
Q9Y618,Q06330
Q9Y618,O15379
Q9Y618,P37231
P14672,P35568
P06858,P02649
P06858,P42224
P06858,P98155
P06858,P98164
P06858,Q07954
P06858,P18827
P06858,Q8IV16
Q02078,Q9UQL6
Q02078,P15172
Q02078,P14672
Q9NR83,Q02078
Q07869,P29474
Q07869,Q9Y618
Q07869,P28702
Q07869,P48443
Q07869,Q13133
Q07869,P55055
Q07869,P19793
Q07869,P06858
Q07869,Q12778
Q9NQS1,Q13315
P08833,P05019
P31260,Q12778
Q9NQC7,O95786
Q9NQC7,P06400
Q9NQC7,Q9Y4K3
Q9NQC7,Q12933
Q9NQC7,P20749
Q9NQC7,Q9Y6K9
Q05655,P13688
Q05655,Q9NYA1
Q05655,Q14247
Q05655,P30273
Q05655,P78536
Q05655,P13796
Q05655,Q8IV61
Q05655,P49841
Q05655,P53004
Q05655,Q07021
Q05655,P16144
Q05655,P23229
Q05655,P06213
Q05655,P57078
Q05655,Q15797
Q05655,Q15078
Q05655,P49023
Q05655,Q04917
Q05655,Q96A00
Q05655,Q16820
Q05655,P10636
Q05655,P25445
Q05655,P08913
Q05655,P41594
Q05655,P26010
Q05655,Q00535
Q05655,P11831
Q05655,Q99986
Q05655,Q9NPP4
Q05655,P05230
Q05655,P98161
Q05655,Q12933
Q05655,P23443
Q05655,P49715
Q05655,P62753
Q05655,P04040
Q05655,P12830
Q05655,Q13501
Q05655,P35222
Q05655,P61073
Q05655,Q02750
Q05655,Q9UQL6
Q05655,P38936
Q05655,P29966
Q05655,P21731
Q05655,Q04206
Q05655,P17302
Q05655,Q9Y243
Q05655,Q9NQ66
Q05655,P05198
Q05655,Q01995
Q05655,Q92793
Q05655,P00533
Q05655,P68104
Q05655,P07550
Q05655,P35612
Q05655,P35611
Q05655,Q9H5V8
Q05655,P42574
Q05655,P48050
Q05655,P08581
Q05655,P05787
Q05655,Q99808
Q05655,Q02297
Q05655,Q8TCU6
Q05655,P13498
Q05655,Q9H257
Q05655,O76090
Q05655,Q9BZK7
Q05655,Q9HBA0
Q05655,P04406
Q05655,P15407
Q05655,Q96D96
Q05655,Q9UQ13
Q05655,Q96C90
Q05655,P40189
Q05655,P45983
Q05655,P49840
Q05655,P07108
Q05655,Q14896
Q05655,Q13263
Q05655,Q13887
Q05655,Q5JVS0
Q05655,P40763
Q05655,Q16206
Q05655,Q09472
Q05655,P04637
Q05655,Q9UQ80
Q05655,P61978
Q05655,P29474
Q05655,O14939
Q05655,P41143
Q05655,P98082
Q05655,Q15438
Q05655,Q9NRY6
Q05655,P12931
Q05655,P17096
Q05655,P23396
Q05655,O95817
Q05655,Q01543
Q05655,P19086
Q05655,P63104
Q05655,P05107
Q05655,P18433
Q05655,P30411
Q05655,P25098
Q05655,Q15080
Q05655,Q16658
Q05655,P51398
Q05655,P35568
Q05655,Q15139
Q05655,P30086
Q05655,O15350
Q05655,P11413
Q05655,P53671
Q05655,P10588
Q05655,P31431
Q05655,Q9UBS0
Q05655,P68431
Q05655,P48048
Q05655,P15941
Q05655,Q05655
Q05655,O00429
Q05655,P52757
Q05655,O15162
Q05655,P17405
Q05655,P19429
Q05655,P28329
Q05655,P29353
Q05655,P31946
Q05655,Q9Y2R2
Q05655,P21730
Q05655,P42224
Q05655,Q16236
Q05655,P14598
Q05655,P51828
Q05655,Q15717
Q05655,O95622
Q05655,P78527
Q05655,P04792
Q9UJW3,Q9Y6K1
Q9NRZ9,P09630
Q9NRZ9,P31273
Q9NRZ9,P26358
Q9NRZ9,Q9UJW3
O43189,P49841
O43189,Q15022
Q9Y5T5,P0C0S5
Q8N7H5,O43463
Q02556,Q9Y4K3
Q02556,P10914
P14780,P01033
P14780,P42830
P14780,Q15726
P14780,Q07954
P14780,P29323
P14780,P16070
P14780,P01137
Q99496,Q16777
Q99496,P0C0S5
Q86Y13,Q08945
Q86Y13,P0C0S5
P10144,Q07820
P10144,P04275
P10144,O95155
P10144,P55211
P10144,Q92851
P10144,Q14790
P10144,P55210
P10144,O00273
P10144,P42574
P10144,P20309
P10144,P11717
P10144,P20336
P10144,Q92934
P10144,O00165
P10144,P55957
P10144,Q9H853
Q01105,P62714
Q01105,P67775
Q01105,P15531
P12544,P12956
P12544,Q92736
P12544,P20700
P12544,P26583
P12544,P27695
P12544,P01584
P12544,Q01105
Q9UPS6,P68431
Q9UPP1,P68431
O00255,P31269
O00255,Q04206
O00255,P19838
O00255,Q9BXW9
O00255,P17535
O00255,Q9UBU7
O00255,O14746
O00255,P31274
O00255,P31273
O00255,P09630
O00255,Q03164
Q92830,P01106
Q92830,P50750
Q92830,Q9UBK2
Q92830,Q16875
Q92830,Q92985
Q92830,O15105
Q92830,Q15796
Q92830,P84022
Q92830,O15524
Q92830,P68431
Q96T88,P11388
Q96T88,P26358
O14717,Q9ULG6
O15054,P68431
O15550,P06400
O15550,P68431
Q92833,Q9H9B1
Q92794,P04637
Q92794,Q01196
Q92794,Q13950
Q92794,P68431
Q9H9B1,P04637
Q9H9B1,P24385
Q9H9B1,P68431
Q96KQ7,O95785
Q96KQ7,P04637
Q96KQ7,Q9Y4X4
Q96KQ7,Q13547
Q96KQ7,P84243
Q96KQ7,Q71DI3
Q96KQ7,Q03468
Q96KQ7,Q96KQ7
Q96KQ7,Q9Y232
Q96KQ7,Q9UKV3
Q96KQ7,P26358
Q96KQ7,Q9Y6K1
Q96KQ7,Q9UBC3
Q96KQ7,P68431
P48730,Q6U7Q0
P48730,P27707
P48730,P30291
P48730,O15534
P48730,Q9H2Y7
P48730,P43403
P48730,P27348
P48730,P04004
P48730,Q9UDY2
P48730,P37173
P48730,O95630
P48730,P11831
P48730,Q01892
P48730,P02730
P48730,Q05940
P48730,O75298
P48730,P08100
P48730,P35251
P48730,P28749
P48730,P49792
P48730,P49768
P48730,P78527
P48730,P27986
P48730,Q8WUB8
P48730,Q8TAX0
P48730,P25963
P48730,Q12968
P48730,P19338
P48730,Q96RE7
P48730,P52701
P48730,P49959
P48730,O60502
P48730,Q14814
P48730,Q01726
P48730,P11137
P48730,P78559
P48730,Q9Y6K9
P48730,Q8NG08
P48730,Q9NRY4
P48730,Q9Y613
P48730,O95208
P48730,O60231
P48730,P49674
P48730,P56539
P48730,O00305
P48730,Q9NZ63
P48730,Q7Z589
P48730,O14981
P48730,P55957
P48730,P25054
P48730,O76027
P48730,Q9Y243
P48730,P31749
P48730,Q02952
P48730,Q99490
P48730,Q9NQR1
P48730,P10070
P48730,Q00535
P48730,Q12778
P48730,P37840
P48730,P17302
P48730,Q9BZL6
P48730,P49810
P48730,Q14511
P48730,O43312
P48730,Q13148
P48730,Q99814
P48730,P53041
P48730,P12830
P48730,P56817
P48730,P46937
P48730,P10636
P48730,P43629
P48730,Q9Y6Q9
P48730,P04637
P48730,O14641
P48730,Q16665
P48730,Q9GZV5
P48730,Q96T88
P48730,Q00987
P48730,Q9UJU2
P48730,P02810
P48730,O75581
P48730,P35222
P48730,O14640
P48730,P49841
P48730,O95996
P48730,O15169
P48730,O15055
O14640,Q9BTU6
O14640,P49841
O14640,P25054
O14640,Q9NQ66
O14640,P61586
O14640,O75581
O14640,P25116
O14640,Q13464
O14640,P84022
O14640,Q9Y4D1
O14640,P05412
O14640,P35222
O14640,Q8TCG2
O14640,Q5S007
O14640,O15169
O14640,P63000
P49674,Q13148
P49674,P12830
P49674,Q9Y2T1
P49674,P63104
P49674,P27348
P49674,Q15906
P49674,Q9Y3E7
P49674,Q70CQ2
P49674,Q9BYV8
P49674,Q02880
P49674,Q9UDY2
P49674,Q9Y2W1
P49674,Q9UBB9
P49674,Q13428
P49674,Q5VWG9
P49674,Q9UMZ2
P49674,Q13043
P49674,Q9UQ35
P49674,Q8IYB3
P49674,O75324
P49674,Q16637
P49674,P51531
P49674,Q92504
P49674,Q05940
P49674,Q9UPX8
P49674,Q99590
P49674,Q13435
P49674,Q13591
P49674,Q14151
P49674,Q9NQC3
P49674,Q5JTH9
P49674,P51812
P49674,O75116
P49674,Q86UR5
P49674,Q96QR8
P49674,P08575
P49674,P49810
P49674,Q13523
P49674,P13861
P49674,Q13427
P49674,Q9Y446
P49674,Q16513
P49674,O00264
P49674,Q13442
P49674,O75781
P49674,Q13177
P49674,P22059
P49674,Q16625
P49674,P20594
P49674,P06748
P49674,Q00653
P49674,Q12968
P49674,P07197
P49674,P07196
P49674,Q92597
P49674,Q13765
P49674,E9PAV3
P49674,P24844
P49674,P10242
P49674,P08493
P49674,P55081
P49674,P61244
P49674,P46821
P49674,P17931
P49674,P05787
P49674,Q7Z4S6
P49674,O60333
P49674,P19823
P49674,P08833
P49674,O43719
P49674,P08238
P49674,P07900
P49674,P17509
P49674,P51858
P49674,Q92769
P49674,Q13547
P49674,Q9NYZ3
P49674,P52655
P49674,Q13283
P49674,P21462
P49674,P02671
P49674,P28715
P49674,Q08495
P49674,Q9Y2J2
P49674,P55010
P49674,O60841
P49674,P23588
P49674,P55884
P49674,Q13144
P49674,P13639
P49674,Q9P1A6
P49674,O14490
P49674,O60832
P49674,Q9GZR7
P49674,Q9NR30
P49674,P26232
P49674,P30622
P49674,P08172
P49674,O96017
P49674,Q00535
P49674,P49427
P49674,Q13042
P49674,O14958
P49674,Q9UQM7
P49674,Q9H9C1
P49674,Q9UPA5
P49674,Q15059
P49674,Q9UIG0
P49674,Q9NQS1
P49674,P54259
P49674,Q13367
P49674,Q01484
P49674,Q09666
P49674,Q8NE71
P49674,P56645
P49674,P10070
P49674,Q12778
P49674,P04637
P49674,Q9BZL6
P49674,Q8TD43
P49674,O95863
P49674,Q13114
P49674,Q9Y6Q9
P49674,Q9GZV5
P49674,P15923
P49674,Q92997
P49674,P55957
P49674,O15169
P49674,Q13541
P49674,O15534
P49674,O15055
P49674,P46937
P49674,O14641
P49674,O60716
P49674,P35222
P49674,Q9UJU2
P49674,P25054
P49674,P49674
P49674,Q01974
P49674,O75581
P49674,Q99835
P49674,P30304
P49674,O14640
Q9UNE7,Q99717
Q9UNE7,Q15797
O95816,P10415
O95816,P04049
O95816,Q9UNE7
Q53ET0,P31749
Q53ET0,P16220
P08887,P40763
P08887,P23458
P08887,O60674
P08887,P40189
P42702,P23458
P42702,P29597
P42702,O60674
P42702,P40189
Q99062,O60674
Q99062,P29597
Q99062,P23458
Q01344,P23458
Q01344,O60674
P48357,P52333
P48357,O14543
P48357,P29597
P48357,P23458
P48357,P40763
P48357,O60674
P16471,O60674
P10912,P27986
P10912,P19174
P10912,Q13163
P10912,P23458
P10912,P29597
P10912,O60674
Q96H15,Q96D42
O60934,O14757
O60934,O96017
O60934,P04637
O60934,P06493
O60934,P15927
O60934,P16104
O60934,Q13315
O75460,Q12933
O75460,Q01860
O75460,Q99683
O75460,P29474
O75460,P10415
O75460,Q7Z589
O75460,P01100
O75460,P38936
O75460,Q04206
O75460,O75460
O75460,P45983
O75460,P17861
O75460,P11021
Q96JB5,O14757
Q96JB5,P06493
Q15759,P49137
Q15759,Q00613
Q15759,Q9Y6W6
Q15759,Q92945
Q15759,Q02156
Q15759,Q01094
Q15759,P42224
Q15759,P16949
Q15759,O75928
Q15759,Q9ULJ3
Q15759,O00418
Q15759,O15534
Q15759,Q06413
Q15759,P35638
Q15759,P31150
Q15759,O75030
Q15759,P03372
Q15759,Q9UBK2
Q15759,P22415
Q15759,P19634
Q15759,P28324
Q15759,P24385
Q15759,P04150
Q15759,P30281
Q15759,Q02078
Q15759,P16220
Q15759,O43257
Q15759,Q15759
Q15759,P13807
Q15759,P04179
Q15759,P17544
Q15759,P30307
Q15759,Q15672
Q15759,P04637
Q15759,P15923
Q15759,P00533
Q15759,Q14934
Q15759,O60381
Q15759,P10636
Q15759,Q8N122
Q15759,P05787
Q15759,P41235
Q15759,P30305
Q15759,Q01844
Q15759,Q15750
Q15759,Q16236
Q15759,Q15796
Q15759,O75582
Q15759,Q8IW41
Q15759,P15336
P52564,P78356
P52564,Q14203
P52564,O15105
P52564,P10275
P52564,P04792
P52564,Q14765
P52564,Q9ULV5
P52564,Q9NQU5
P52564,P53779
P52564,P45984
P52564,P52564
P52564,P46108
P52564,P45983
P52564,Q16236
P52564,Q9NYL2
P52564,O15264
P52564,Q16539
P52564,P53778
P52564,Q9UL54
P52564,Q99683
P52564,O43318
P52564,Q00722
P52564,Q9Y6R4
P52564,Q15759
P18848,P35638
P18848,Q92793
P18848,Q9H1Y0
P18848,Q9GZQ8
P18848,O75385
P18848,P35637
Q9NZJ5,P09651
Q9NZJ5,P16220
Q9NZJ5,Q9NZJ5
Q9NZJ5,P05198
Q9NZJ5,O14727
Q9NZJ5,Q9BY44
Q9NZJ5,P18848
Q9NZJ5,P30825
Q9NZJ5,Q13490
Q9NZJ5,Q13489
Q9NZJ5,Q16236
Q9NZJ5,P11021
P11021,P12931
P11021,P11021
P11021,P18850
P11021,O75460
P11021,Q9NZJ5
P11021,Q76MJ5
Q9BQI3,Q9BQI3
Q9BQI3,P05198
Q9P2K8,Q9P2K8
Q9P2K8,P25705
Q9P2K8,P56192
Q9P2K8,Q9BY44
Q9P2K8,P05198
P05198,P35568
P05198,P05198
P05198,P19525
Q9NRC8,P04637
Q9NRC8,Q9H9Y6
P46734,Q14203
P46734,O15105
P46734,Q13387
P46734,P04792
P46734,P46734
P46734,Q9Y463
P46734,P53778
P46734,O15264
P46734,Q15759
P46734,Q9UL54
P46734,Q00722
P46734,Q16539
Q86Y97,P62805
Q06187,P04637
Q06187,O00401
Q06187,Q9UJV9
Q06187,P25445
Q06187,Q9Y2C9
Q06187,Q9NR97
Q06187,O00206
Q06187,Q96MX0
Q06187,Q8TBX8
Q06187,P78356
Q06187,P48426
Q06187,O60331
Q06187,O14986
Q06187,Q99755
Q06187,P10721
Q06187,O00220
Q06187,P22681
Q06187,Q07666
Q06187,P16220
Q06187,P49023
Q06187,Q6PCB8
Q06187,O43281
Q06187,O60496
Q06187,P56945
Q06187,O43516
Q06187,O15455
Q06187,Q9NR96
Q06187,P25963
Q06187,P45983
Q06187,P19174
Q06187,Q04206
Q06187,Q9UN19
Q06187,P42229
Q06187,P15391
Q06187,Q9P2D0
Q06187,Q8WV28
Q06187,Q13422
Q06187,P78347
Q06187,P51813
Q06187,P16885
Q06187,Q06187
Q06187,P42680
Q06187,P42768
Q06187,Q08881
Q06187,Q99836
Q06187,O60239
Q06187,P51617
Q06187,P58753
Q16695,Q12888
Q8N2W9,Q8IUC6
Q8N2W9,Q14653
Q8N2W9,P10275
Q8N2W9,P43354
Q8N2W9,P15927
Q8N2W9,Q12888
Q8N2W9,Q13485
Q8N2W9,P84022
Q8N2W9,Q9Y6K9
Q8N2W9,P42224
P05089,P42226
P04216,Q13017
P04216,Q9NRY4
P17252,Q9NYA1
P17252,Q01959
P17252,Q9UQ13
P17252,Q13131
P17252,Q04206
P17252,P11473
P17252,Q96C90
P17252,O75376
P17252,P43629
P17252,P33778
P17252,P09211
P17252,Q969H0
P17252,P10588
P17252,P13498
P17252,P09693
P17252,O76090
P17252,Q07869
P17252,Q92681
P17252,O95471
P17252,P37802
P17252,P11387
P17252,P31645
P17252,Q9NRY4
P17252,Q99973
P17252,P14151
P17252,Q16875
P17252,Q07021
P17252,O14641
P17252,Q6UVK1
P17252,Q02156
P17252,O14950
P17252,Q9ULU4
P17252,Q04917
P17252,P31946
P17252,P13010
P17252,P22314
P17252,P49815
P17252,Q9ULW0
P17252,Q12888
P17252,P45378
P17252,P45379
P17252,P48788
P17252,Q15170
P17252,Q92609
P17252,P08247
P17252,P27105
P17252,Q15831
P17252,P49675
P17252,O95772
P17252,P32745
P17252,P10451
P17252,Q14683
P17252,O60264
P17252,P84022
P17252,P48067
P17252,Q9Y6R1
P17252,Q9C0K1
P17252,P11168
P17252,O00141
P17252,Q12872
P17252,Q16629
P17252,Q13243
P17252,Q8N2M8
P17252,Q9UH03
P17252,Q13591
P17252,Q99250
P17252,Q5H9R7
P17252,P21453
P17252,Q96T51
P17252,P62753
P17252,Q15418
P17252,P15927
P17252,P41220
P17252,O60673
P17252,P35241
P17252,Q96T37
P17252,Q08999
P17252,P28749
